628344105	20160218	201602	2016	2016.1315	MIL	MILITARY						MIL			DEU	GERMANY	DEU								0	073	073	07	2	7.4	28	13	28	-1.22969163245633	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	50.7333	7.1	-1750167	20170217	http://www.ivpressonline.com/news/world/from-backrooms-to-banquet-top-envoys-seek-to-engage-us/article_cca9fc2e-2d6d-583c-8230-4dfbe06806ef.html
628344106	20160218	201602	2016	2016.1315	REB	SUICIDE BOMBER						REB			PAK	PAKISTAN	PAK								1	1831	183	18	4	-10.0	116	11	102	-7.06336856756143	5	Balochistan, Balochistan, Pakistan	PK	PK02	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	28.4785	65.6436	-2755738	20170217	http://www.globaltimes.cn/content/1033439.shtml
628344107	20160218	201602	2016	2016.1315	USA	UNITED STATES	USA																		1	012	012	01	1	-0.4	28	5	28	4.864436232814	2	North Dakota, United States	US	USND	47.5362	-99.793	ND	0							2	North Dakota, United States	US	USND	47.5362	-99.793	ND	20170217	http://www.todayskccr.com/blog/house-committee-passes-hemp-bill/
628344108	20160218	201602	2016	2016.1315	USA	UNITED STATES	USA																		1	129	129	12	3	-5.0	48	6	48	-1.69598079066608	2	Georgia, United States	US	USGA	32.9866	-83.6487	GA	0							2	Georgia, United States	US	USGA	32.9866	-83.6487	GA	20170217	http://www.wtxl.com/ap/georgia-house-panel-approves-bill-allowing-guns-on-campus/article_60f9289a-f492-11e6-a5e5-4355dd27b5f2.html
628344109	20160218	201602	2016	2016.1315	USA	UNITED STATES	USA								BUS	BUSINESS						BUS			1	129	129	12	3	-5.0	2	1	2	1.1308562197092	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	20170217	http://www.metroweekly.com/2017/02/virginia-senate-passes-religious-freedom-bill-party-line-vote/
628344110	20160218	201602	2016	2016.1315	USA	UNITED STATES	USA								RUS	RUSSIAN	RUS								0	046	046	04	1	7.0	16	8	16	-6.40171324239473	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Russia	RS	RS	60	100	RS	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170217	http://in.reuters.com/article/usa-trump-scene-idINKBN15V2XK
628344111	20160218	201602	2016	2016.1315	USA	UNITED STATES	USA								RUS	RUSSIAN	RUS								0	046	046	04	1	7.0	38	15	38	-5.9316783036004	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Russia	RS	RS	60	100	RS	1	Russia	RS	RS	60	100	RS	20170217	http://in.reuters.com/article/usa-trump-scene-idINKBN15V2XK
628344112	20160218	201602	2016	2016.1315	USA	NEW YORK	USA								RUS	RUSSIAN	RUS								0	046	046	04	1	7.0	22	9	22	-6.25049730488683	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	Russia	RS	RS	60	100	RS	1	Russia	RS	RS	60	100	RS	20170217	http://www.dnaindia.com/world/report-i-m-not-ranting-and-raving-trump-on-defensive-in-first-solo-news-conference-2325850
628344113	20160218	201602	2016	2016.1315	USA	NEW YORK	USA								RUS	RUSSIAN	RUS								0	046	046	04	1	7.0	12	4	12	-6.19449842665326	1	Russia	RS	RS	60	100	RS	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	Russia	RS	RS	60	100	RS	20170217	http://www.dnaindia.com/world/report-i-m-not-ranting-and-raving-trump-on-defensive-in-first-solo-news-conference-2325850
628344114	20160218	201602	2016	2016.1315	USA	NEW YORK	USA								RUS	RUSSIAN	RUS								0	046	046	04	1	7.0	10	5	10	-6.31769595876711	1	Russia	RS	RS	60	100	RS	1	Russia	RS	RS	60	100	RS	1	Russia	RS	RS	60	100	RS	20170217	http://www.financialexpress.com/world-news/donald-trump-addresses-his-first-solo-news-conference-says-im-not-ranting-and-raving/554689/
